도로명칭,출발지 법정동명,출발지 이름,도착지 이름,제한너비,제한높이,제한길이(단일차량),제한길이(연결차량),총중량,축중량
 ,부산광역시 기장군 장안읍 명례리,부산 기장군 장안읍 명례리 931 ,부산 기장군 장안읍 명례리 931 ,3.3,4.4,19,21,40,10
 ,부산광역시 기장군 장안읍 명례리,부산 기장군 장안읍 명례리 931 ,부산 기장군 장안읍 명례리 931 ,3.3,4.4,19,21,40,10
 ,부산광역시 해운대구 석대동,부산 해운대구 석대동 626,부산 해운대구 석대동 616,3.3,4.4,19,21,40,10
 ,부산광역시 해운대구 석대동,부산 해운대구 석대동 626,부산 해운대구 석대동 547-17 ,3.3,4.5,19,21,40,10
 ,부산광역시 기장군 기장읍 대변리,부산 기장군 기장읍 대변리 산 72,부산 기장군 기장읍 대변리 산 72,3,4.4,19,22,40,10
 ,부산광역시 기장군 기장읍 대변리,부산 기장군 기장읍 대변리 산 72,부산 기장군 기장읍 대변리 산 68,3,4.4,19,22,40,10
 ,부산광역시 금정구 남산동 ,부산 금정구 남산동 857-9,부산 금정구 남산동 857-1,3,4.4,19,22,40,10
 ,부산광역시 강서구 지사동 ,부산 강서구 지사동 산 16-12 ,부산 강서구 지사동 산 9-4,3.4,4.4,19,24,40,10
 ,부산광역시 사하구 다대동 ,부산 사하구 다대동 1550-3,부산 사하구 다대동 1548-11 ,3.3,4.5,19,21,40,10
 ,부산광역시 사하구 다대동 ,부산 사하구 다대동 1550-3,부산 사하구 다대동 1550-3,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 명지동 ,부산 강서구 명지동 3242,부산 강서구 명지동 3286,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 명지동 ,부산 강서구 명지동 3229-31 ,부산 강서구 명지동 3229-31 ,3.3,4.5,19,21,40,10
 ,부산광역시 금정구 부곡동 ,부산 금정구 부곡동 896-3,부산 금정구 부곡동 896-2,3.3,4.5,19,21,40,10
 ,부산광역시 북구 화명동,부산 북구 화명동 508,부산 북구 화명동 512,3.3,4.5,19,21,40,10
 ,부산광역시 북구 화명동,부산 북구 화명동 1229 ,부산 북구 화명동 1170-1,3.3,4.5,19,21,40,10
 ,부산광역시 부산진구 초읍동,부산 부산진구 초읍동 618,부산 부산진구 연지동 1,3.3,4.5,19,21,40,10
 ,부산광역시 부산진구 초읍동,부산 부산진구 초읍동 618,부산 부산진구 연지동 1-6,3,4.4,19,22,40,10
 ,부산광역시 금정구 부곡동 ,부산 금정구 부곡동 78,부산 금정구 부곡동 78,3.3,4.4,19,21,40,10
 ,부산광역시 사상구 모라동 ,부산 사상구 모라동 산 104-3 ,부산 사상구 모라동 70-12,3.3,4.5,19,21,40,10
 ,부산광역시 해운대구 반여동,부산 해운대구 반여동 1638,부산 해운대구 반여동 1646,3.3,4.5,19,21,40,10
 ,부산광역시 연제구 거제동 ,부산 연제구 거제동 1208-2,부산 연제구 거제동 1208,3.3,4.5,19,21,40,10
 ,부산광역시 연제구 거제동 ,부산 연제구 거제동 1208-2,부산 연제구 거제동 1427-38 ,3.3,4.5,19,21,40,10
 ,부산광역시 연제구 거제동 ,부산 연제구 거제동 1208-2,부산 연제구 거제동 1208-2,3.3,4.5,19,21,40,10
 ,부산광역시 금정구 구서동 ,부산 금정구 구서동 368 ,부산 금정구 구서동 356-2,3.3,4.5,19,21,40,10
 ,부산광역시 연제구 연산동 ,부산 연제구 연산동 243-14,부산 연제구 연산동 243-24,3,4.4,19,22,40,10
 ,부산광역시 북구 금곡동,부산 북구 금곡동 1882 ,부산 북구 금곡동 1881 ,3.3,4.5,19,21,40,10
 ,부산광역시 금정구 구서동 ,부산 금정구 구서동 266-16,부산 금정구 구서동 266-14,3.3,4.5,19,21,40,10
 ,부산광역시 북구 덕천동,부산 북구 덕천동 산 74-4,부산 북구 덕천동 산 74-4,3.3,4.5,19,21,40,10
 ,부산광역시 북구 덕천동,부산 북구 덕천동 산 74-4,부산 북구 화명동 2335 ,3.3,4.5,19,21,40,10
 ,부산광역시 금정구 구서동 ,부산 금정구 구서동 262 ,부산 금정구 구서동 185-1,3.3,4.5,19,21,32.4,10
 ,부산광역시 북구 금곡동,부산 북구 금곡동 103,부산 북구 금곡동 57-1 ,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 송정동 ,부산 강서구 송정동 1499-1,부산 강서구 송정동 1498,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 송정동 ,부산 강서구 송정동 1638-4,부산 강서구 송정동 1639,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 지사동 ,부산 강서구 지사동 1394,부산 강서구 지사동 1394,3,4.4,19,22,40,10
 ,부산광역시 강서구 지사동 ,부산 강서구 지사동 1394,부산 강서구 지사동 1394,3,4.4,19,22,40,10
 ,부산광역시 강서구 지사동 ,부산 강서구 지사동 1394,부산 강서구 지사동 1393-5,3,4.4,19,22,40,10
 ,부산광역시 사하구 구평동 ,부산 사하구 구평동 422-4,부산 사하구 구평동 313-4,3.3,4.5,19,21,40,10
 ,부산광역시 해운대구 우동 ,부산 해운대구 우동 1388-6,부산 해운대구 우동 1388-7,3.3,4.5,19,21,40,10
 ,부산광역시 해운대구 좌동 ,부산 해운대구 좌동 1335,부산 해운대구 좌동 1337,3.3,4.5,19,21,40,10
 ,부산광역시 해운대구 좌동 ,부산 해운대구 좌동 1335,부산 해운대구 중동 1793,3.3,4.5,19,21,40,10
 ,부산광역시 해운대구 우동 ,부산 해운대구 우동 1524,부산 해운대구 우동 1524,3.3,4.5,19,21,40,10
 ,부산광역시 해운대구 우동 ,부산 해운대구 우동 1408,부산 해운대구 우동 1447,3.3,4.5,19,21,40,10
 ,부산광역시 기장군 기장읍 대라리,부산 기장군 기장읍 대라리 190 ,부산 기장군 기장읍 대라리 240 ,3.3,4.5,19,21,40,10
 ,부산광역시 기장군 기장읍 서부리,부산 기장군 기장읍 서부리 404 ,부산 기장군 기장읍 서부리 456 ,3,4.4,19,22,40,10
 ,부산광역시 해운대구 좌동 ,부산 해운대구 좌동 1402,부산 해운대구 좌동 1398,3.3,4.5,19,21,40,10
 ,부산광역시 기장군 철마면 고촌리,부산 기장군 철마면 고촌리 692 ,부산 기장군 철마면 고촌리 692 ,3,4.4,19,22,40,10
 ,부산광역시 해운대구 반송동,부산 해운대구 반송동 684-1,부산 해운대구 반송동 683-12 ,3.3,4.5,19,21,40,10
 ,부산광역시 기장군 기장읍 내리,부산 기장군 기장읍 내리 775-4,부산 기장군 기장읍 내리 807,3,4.4,19,22,40,10
 ,부산광역시 기장군 일광면 원리,부산 기장군 일광면 원리 18-5 ,부산 기장군 일광면 원리 18-10,3.3,4.5,19,21,40,10
 ,부산광역시 북구 만덕동,부산 북구 만덕동 955,부산 북구 만덕동 955-5,3,4.4,19,22,40,10
 ,부산광역시 해운대구 우동 ,부산 해운대구 우동 산 153-15,부산 해운대구 우동 1119-37 ,3.3,4.5,19,21,40,10
 ,부산광역시 기장군 장안읍 기룡리,부산 기장군 장안읍 기룡리 373 ,부산 기장군 장안읍 기룡리 373 ,3,4.4,19,22,40,10
 ,부산광역시 연제구 연산동 ,부산 연제구 연산동 산 181-32,부산 연제구 연산동 산 181-25,3,4.4,19,22,40,10
 ,부산광역시 연제구 거제동 ,부산 연제구 거제동 867-5,부산 연제구 거제동 917-6,3.3,4.5,19,21,40,10
 ,부산광역시 해운대구 재송동,부산 해운대구 재송동 1041-3 ,부산 해운대구 재송동 1067-1 ,3,4.4,19,22,40,10
 ,부산광역시 해운대구 재송동,부산 해운대구 재송동 1208-2 ,부산 해운대구 우동 1524,3.3,4.5,19,21,40,10
 ,부산광역시 영도구 동삼동 ,부산 영도구 동삼동 산 149-57,부산 영도구 동삼동 516-92,3.3,4.5,19,21,40,10
 ,부산광역시 남구 감만동,부산 남구 감만동 48-3 ,부산 남구 우암동 51-3 ,3.3,4.5,19,21,40,10
 ,부산광역시 남구 용호동,부산 남구 용호동 176-75,부산 남구 용호동 176-30,3.3,4.5,19,21,40,10
 ,부산광역시 남구 용호동,부산 남구 용호동 176-75,부산 남구 용호동 176-75,3.3,4.5,19,21,40,10
 ,부산광역시 남구 용호동,부산 남구 용호동 176-75,부산 남구 용호동 176-28,3.3,4.5,19,21,40,10
 ,부산광역시 서구 서대신동3가 ,부산 서구 서대신동3가 162-8 ,부산 서구 서대신동3가 161-13,3.3,4.5,19,21,40,10
 ,부산광역시 남구 용호동,부산 남구 용호동 176-11,부산 남구 용호동 176-30,3.3,4.5,19,21,40,10
 ,부산광역시 서구 서대신동3가 ,부산 서구 서대신동3가 162-8 ,부산 서구 서대신동3가 769,3.3,4.5,19,21,40,10
 ,부산광역시 사하구 신평동 ,부산 사하구 신평동 370-36,부산 사하구 신평동 370-38,3.3,4.5,19,21,40,10
 ,부산광역시 사하구 장림동 ,부산 사하구 장림동 3-4 ,부산 사하구 장림동 3-4 ,3,4.4,19,22,40,10
 ,부산광역시 강서구 명지동 ,부산 강서구 명지동 3233,부산 강서구 명지동 3276,3.3,4.5,19,21,40,10
 ,부산광역시 사상구 모라동 ,부산 사상구 모라동 1370-2,부산 사상구 모라동 1361,3,4.4,19,22,40,10
 ,부산광역시 북구 구포동,부산 북구 구포동 1060-470 ,부산 북구 구포동 1060-471 ,3.3,4.5,19,21,40,10
 ,부산광역시 북구 화명동,산성교차로,산성TG ,3,4,19,22,40,10
 ,부산광역시 북구 금곡동,부산 북구 금곡동 99-2 ,부산 북구 금곡동 104,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 송정동 ,부산 강서구 송정동 811-1,경남 창원시 진해구 가주동 89-4,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 송정동 ,부산 강서구 송정동 515-3,부산 강서구 송정동 866-1,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 지사동 ,부산 강서구 지사동 산 192-3 ,경남 창원시 진해구 두동 산 78-4 ,3.4,4.5,19,24,40,10
 ,부산광역시 강서구 송정동 ,부산 강서구 송정동 1629-9,부산 강서구 송정동 1630,3.3,4.5,19,21,40,10
 ,부산광역시 사상구 괘법동 ,부산 사상구 괘법동 452-6,부산 사상구 괘법동 452-6,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 죽림동 ,죽림교차로,죽림교차로,3.3,4.4,19,24,40,10
 ,부산광역시 강서구 죽림동 ,죽림교차로,부산 강서구 죽림동 262 ,3.3,4.4,19,24,40,10
 ,부산광역시 남구 대연동,부산 남구 대연동 77 ,부산 남구 대연동 1863 ,3.3,4.5,19,21,40,10
 ,부산광역시 영도구 봉래동5가 ,경남조선앞삼거리,경남조선앞삼거리,3.3,4.5,19,21,40,10
 ,부산광역시 남구 대연동,부산 남구 대연동 1858 ,부산 남구 대연동 89-10,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 구랑동 ,부산 강서구 구랑동 1266,부산 강서구 구랑동 1267,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 구랑동 ,부산 강서구 구랑동 1266,부산 강서구 구랑동 1269,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 구랑동 ,부산 강서구 구랑동 1266,부산 강서구 구랑동 1269,3,4.4,19,22,40,10
 ,부산광역시 해운대구 재송동,부산 해운대구 재송동 1197,부산 해운대구 재송동 1199,3,4.4,19,22,40,10
 ,부산광역시 해운대구 좌동 ,부산 해운대구 좌동 1458-1,부산 해운대구 좌동 1468,3.3,4.5,19,21,40,10
 ,부산광역시 기장군 철마면 안평리,부산 기장군 철마면 안평리 305-1 ,부산 기장군 철마면 안평리 360-3 ,3.3,4.5,19,22,40,10
 ,부산광역시 기장군 정관읍 모전리,부산 기장군 정관읍 모전리 788 ,부산 기장군 정관읍 모전리 산 101-3,3.3,4.5,19,21,40,10
 ,부산광역시 기장군 일광면 이천리,부산 기장군 일광면 이천리 715-1 ,부산 기장군 일광면 이천리 717-22,3.3,4.5,19,21,40,10
 ,부산광역시 기장군 정관읍 용수리,부산 기장군 정관읍 용수리 1380,부산 기장군 정관읍 용수리 1380,3.3,4.5,19,21,40,10
 ,부산광역시 부산진구 양정동,부산 부산진구 양정동 428-20 ,부산 부산진구 양정동 408,3.3,4.5,19,21,40,10
 ,부산광역시 기장군 장안읍 반룡리,부산 기장군 장안읍 반룡리 893 ,부산 기장군 장안읍 반룡리 891 ,3.3,4.5,19,21,40,10
 ,부산광역시 기장군 장안읍 길천리,부산 기장군 장안읍 길천리 190-94,부산광역시 기장군 장안읍 길천리,3.3,4.5,19,21,40,10
 ,부산광역시 영도구 동삼동 ,부산 영도구 동삼동 1184,부산 영도구 동삼동 1184,3.3,4.5,19,21,40,10
 ,부산광역시 부산진구 개금동,부산 부산진구 개금동 135-3,부산 부산진구 개금동 796,3.3,4.5,19,21,40,10
 ,부산광역시 영도구 남항동2가 ,부산 영도구 남항동2가 22-1,부산 영도구 남항동2가 18-1,3.3,4.5,19,21,40,10
 ,부산광역시 북구 금곡동,부산 북구 금곡동 1881 ,부산 북구 금곡동 1898 ,3.3,4.5,19,21,40,10
 ,부산광역시 수영구 망미동 ,부산 수영구 망미동 850-3,부산 수영구 망미동 640-7,3.3,4.5,19,21,40,10
 ,부산광역시 수영구 민락동 ,부산 수영구 민락동 113-50,부산 수영구 민락동 113-26,3,4.4,19,22,40,10
 ,부산광역시 기장군 정관읍 달산리,부산 기장군 정관읍 달산리 1244,부산 기장군 정관읍 달산리 1243,3.3,4.5,19,21,40,10
 ,부산광역시 남구 용호동,부산 남구 용호동 산 92-16,부산 남구 용호동 776-4,3.3,4.5,19,21,40,10
 ,부산광역시 부산진구 당감동,부산 부산진구 당감동 129-9,부산 부산진구 당감동 129-12 ,3.3,4.5,19,21,40,10
 ,부산광역시 부산진구 당감동,부산 부산진구 당감동 129-9,부산 부산진구 당감동 128-2,3.3,4.5,19,21,40,10
 ,부산광역시 남구 용호동,부산 남구 용호동 538-41,부산 남구 용호동 538-41,3,4.4,19,22,40,10
 ,부산광역시 남구 문현동,부산 남구 문현동 1226-11,부산 남구 문현동 1231 ,3,4.4,19,22,40,10
 ,부산광역시 남구 문현동,부산 남구 문현동 1226-11,부산 남구 문현동 1226-4,3.3,4.5,19,21,40,10
 ,부산광역시 부산진구 개금동,부산 부산진구 개금동 188-18 ,부산 부산진구 개금동 796,3.3,4.5,19,21,40,10
 ,부산광역시 남구 용당동,부산 남구 용당동 168-25,부산 남구 용당동 168-13,3.3,4.4,19,21,40,10
 ,부산광역시 사하구 신평동 ,부산 사하구 신평동 370-37,부산 사하구 신평동 370-44,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 명지동 ,부산 강서구 명지동 3530,부산 강서구 명지동 3530,3,4.4,19,22,40,10
 ,부산광역시 기장군 장안읍 길천리,월내교차로,월내교차로,3,4,19,22,40,10
 ,부산광역시 기장군 장안읍 길천리,월내교차로,월내교차로,3,4,19,22,40,10
 ,부산광역시 남구 대연동,부산 남구 대연동 1858 ,부산 남구 대연동 89-10,3.3,4.5,19,21,40,10
 ,부산광역시 해운대구 우동 ,부산 해운대구 우동 1428,부산 해운대구 우동 1421,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 송정동 ,부산 강서구 송정동 1528,부산 강서구 송정동 1527-1,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 미음동 ,부산 강서구 미음동 1599,부산 강서구 미음동 1602,3,4,19,22,40,10
 ,부산광역시 강서구 신호동 ,부산 강서구 신호동 298-1,부산 강서구 신호동 299 ,3.3,4.5,19,21,40,10
 ,부산광역시 영도구 동삼동 ,부산 영도구 동삼동 1168,부산 영도구 동삼동 1125-24 ,3,4.4,19,22,40,10
 ,부산광역시 남구 대연동,부산 남구 대연동 산 205-1,부산 남구 대연동 산 205-1,3,4.4,19,22,40,10
 ,부산광역시 연제구 연산동 ,부산 연제구 연산동 987 ,부산 연제구 연산동 969-2,3.3,4.5,19,21,40,10
 ,부산광역시 기장군 일광면 이천리,이천교차로,이천교차로,3.3,4.5,19,21,40,10
 ,부산광역시 기장군 일광면 이천리,이천교차로,이천교차로,3.3,4.5,19,21,40,10
 ,부산광역시 기장군 일광면 이천리,이천교차로,이천교차로,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 대저2동,부산 강서구 대저2동 2642,부산 강서구 대저2동 2621-1 ,3,4.4,19,22,40,10
 ,부산광역시 해운대구 중동 ,부산 해운대구 중동 1796,부산 해운대구 좌동 1468,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 대저1동,부산 강서구 대저1동 1501,부산 강서구 대저1동 3343-2 ,3,4,19,22,40,10
 ,부산광역시 강서구 명지동 ,부산 강서구 명지동 3387,부산 강서구 명지동 3387,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 명지동 ,부산 강서구 명지동 3387,부산 강서구 명지동 3386,3.3,4.5,19,21,40,10
 ,부산광역시 강서구 명지동 ,부산 강서구 명지동 3387,부산 강서구 명지동 3387,3.3,4.5,19,21,40,10
 ,부산광역시 사하구 다대동 ,부산 사하구 다대동 87,부산 사하구 다대동 1670,3.3,4.5,19,21,40,10
 ,부산광역시 사상구 괘법동 ,부산 사상구 괘법동 572-1,부산 사상구 괘법동 578 ,3,4.4,19,22,40,10
 ,부산광역시 사하구 신평동 ,부산 사하구 신평동 409-4,부산 사하구 신평동 409-9,3.3,4.5,19,21,40,10
 ,부산광역시 사상구 덕포동 ,부산 사상구 덕포동 75,부산 사상구 덕포동 58,3.3,4.5,19,21,40,10
 ,부산광역시 사상구 덕포동 ,부산 사상구 덕포동 89,부산 사상구 덕포동 75,3.3,4.5,19,21,40,10
 ,부산광역시 동래구 온천동 ,부산 동래구 온천동 157-1,부산 금정구 부곡동 896-3,3.3,4.5,19,21,32.4,10
 ,부산광역시 해운대구 반여동,부산 해운대구 반여동 1406-11,부산 해운대구 반여동 1406-11,3,4.4,19,22,40,10
 ,부산광역시 기장군 정관읍 모전리,부산 기장군 정관읍 모전리 695 ,부산 기장군 정관읍 모전리 681 ,3.3,4.5,19,21,40,10
 ,부산광역시 연제구 연산동 ,부산 연제구 연산동 40-4,부산 연제구 연산동 243-11,3.3,4.5,19,21,40,10
 ,부산광역시 연제구 연산동 ,부산 연제구 연산동 1470-1,부산 연제구 연산동 1470-1,3,4.4,19,22,40,10
 ,부산광역시 북구 만덕동,부산 북구 만덕동 950,부산 북구 만덕동 946,3.3,4.5,19,21,40,10
 ,부산광역시 해운대구 재송동,부산 해운대구 재송동 828-1,부산 해운대구 재송동 939-2,3.3,4.5,19,22,40,10
 ,부산광역시 북구 덕천동,부산 북구 덕천동 132-67,부산 북구 덕천동 132-65,3.3,4.5,19,21,40,10
 ,부산광역시 북구 덕천동,부산 북구 덕천동 597-4,부산 북구 화명동 1718-3,3.3,4.5,19,21,40,10
 ,부산광역시 북구 덕천동,부산 북구 덕천동 597-4,부산 북구 덕천동 597-4,3,4.4,19,22,40,10
 ,부산광역시 북구 화명동,부산 북구 화명동 69 ,부산 북구 화명동 산 59 ,3.3,4.5,19,21,40,10
